,news,label
89,"NEW DELHI: The Supreme Court Tuesday dismissed a plea seeking direction to the Centre, all states and Union territories to provide free of cost treatment for coronavirus infection till Covid-19 pandemic is contained, saying it is for the government to take a call on it. Meanwhile, India's count of positive coronavirus cases reached 18,985 after 1,329 new cases were reported in the last 24 hours while the death toll has climbed to 603, the Union ministry of health said.  Here are the top developments 1 India   Amid complaints about faulty rapid test kits, the Indian Council of Medical Research on Tuesday advised states not to use them for the next two days, saying it will issue an advisory after their teams carry out field validation of these equipment. Vice President M Venkaiah Naidu and Prime Minister Narendra Modi on Tuesday extended greetings on Civil Services Day, saying like health professionals, the civil servants have also been leading the fight against coronavirus.  A total of 3,252 people have been cured of coronavirus in India so far, including 705 patients who were discharged on Monday, taking the recovery percentage to 17.48 per cent, the government said. A political standoff emerged between the state and the Centre after Union home ministry said the state government was not cooperating with the central teams visiting there to assess the Covid-19 situation. The TMC said the visit of central teams to West Bengal was like ""adventure tourism"". Having made face masks out of fabric meant for employees' uniforms, the Northern Railways has bagged its first order of 2,000 masks that are washable, cheap and even available in orange, the colour worn by trackmen on duty. In view of the lockdown to combat coronavirus, the government has decided to continue the facility of interest subvention of 2 per cent and prompt repayment incentive of 3 per cent to farmers till May 31, 2020, the RBI said . Lok Sabha Speaker Om Birla said that control rooms should be set up in assemblies for better coordination between states in helping migrant labourers and students stranded due to the ongoing lockdown to combat the novel coronavirus. The Union government has asked the states and union territories to remain cautious and ensure that there are no prayer gatherings during the Islamic holy month of Ramzan beginning Thursday in view of the ongoing lockdown.  2 States   Gujarat: The number of coronavirus cases in Gujarat crossed the 2,000-mark and rose to 2,066 after 127 more people tested positive for the disease. Karnataka: An 80-year-old man became the 17th COVID-19 fatality in Karnataka, where seven new cases of coronavirus were confirmed, taking the total number of infected in the state to 415. Delhi: 78 more Covid-19 cases have been reported from the national capital, taking the total number of coronavirus cases in the city to 2,081. Maharashtra: 472 more Covid-19 cases have been reported in Maharashtra, taking the total number of coronavirus cases in the state to 4,676. Haryana: There are 108 active Covid-19 patients in Haryana, so far. Death rate in Haryana is 0.79 per cent against 3.15 per cent of the country. Uttar Pradesh: UP has reported a total of 1,294 Covid-19 cases, out of which 1,134 are active cases in the state.  Meghalaya: A 42-year-old woman, who is a family friend of the first Covid-19 patient in Meghalaya, has tested positive for novel coronavirus, raising the number of active cases to 11 in the state. Rajasthan: The state reported 83 new Covid-19 cases today, taking the total number of positive cases to 1659 now. 25 deaths have been reported till date. Kerala: The state reported a spike in Covid-19 cases with 19 people testing positive, after a decline in the numbers in the past few days, as the total infections touched 423. Manipur: The state government has decided to relax the lockdown norms in rural areas since Manipur has now become Covid-19 free. However, lockdown would continue in urban areas until further orders. Andhra Pradesh: Thirty-five new Covid-19 positive cases have been reported in Andhra Pradesh, taking the total number of positive cases to 757, including 96 cured and discharged and 22 deaths. J&K: The total number of Covid-19 cases in Jammu & Kashmir is 380, including 294 active cases.  Odisha: Five more people tested positive for coronavirus in Odisha, taking the total number of cases in the state to 79. Chhattisgarh: Till now, there are 36 Covid-19 cases in the state, out of which 25 people have been discharged and the remaining 11 people are under treatment.  Tamil Nadu: 76 persons tested positive in Tamil Nadu today, taking the total number of positive cases in the state to 1,596. West Bengal: 29 new coronavirus cases were reported in the state in the past 24 hours taking the total number of active cases to 274. Bihar: Thirteen people tested positive for Covid-19 in Bihar, taking the total number of such cases to 126 in the state. Uttarakhand: The state has recorded a total of 46 confirmed cases of Covid-19, so far. Himachal Pradesh: 39 people have tested positive for the coronavirus in the state as of Tuesday.   3 World   The worldwide death toll from the novel coronavirus pandemic rose to 170,368 on Tuesday, with close to two thirds of them in hardest-hit Europe. British Prime Minister Boris Johnson is gradually engaging with government officials and his Cabinet as he prepares for a full-time return from his convalescence following his Covid-19 hospitalisation. Donald Trump vowed to temporarily ban immigration to the United States to combat the ""invisible enemy"" of coronavirus, claiming it would save American jobs as the world economy plunges into meltdown. In the US, the death toll stood at 42,364 with 787,901 infections. The World Health Organisation has warned against any rush to ease coronavirus restrictions, saying any such move could result in a resurgence of the disease. Spain saw a slight increase in the daily death toll from novel coronavirus on Tuesday, with 430 people dying in the past 24 hours, taking the total toll to 21,282.  Iran announced 88 new deaths from the novel coronavirus, taking the total number to 5,297 in the country.  Singapore Prime Minister Lee Hsien Loong on Tuesday urged his citizens to ""persevere"" with the strict restrictions and help one another, as the city-state reported 1,111 new Covid-19 cases, a majority them foreign workers living in dormitories, taking the total infections in the country to 9,125. Afghanistan: The Afghan health ministry has said that 66 new positive cases related to the coronavirus infection have been reported in Afghanistan in the past 24 hours, which brings the total to 1092. Head of Edhi Foundation, Faisal Edhi, who last week met Pakistan Prime Minister Imran Khan, has tested positive for coronavirus. So far, coronavirus cases in Pakistan have risen to 9505 with 197 deaths.   DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
90,"Even before President Donald Trump announced that he intends to temporarily suspend immigration to the US because of Covid-19, it was becoming clear that the effect of the virus on migration would be powerful, long-lasting and unfortunate. Many countries besides the US have already shuttered or severely limited entry from foreigners — and many of those restrictions will not be so easily removed when the worst of the pandemic has passed. First, there is no guarantee that a good vaccine will be ready quickly, even within two years. There is still no vaccine, for instance, for the common cold or HIV-AIDS. Even if the US has Covid-19 under control, there might be persistent if small pockets of Covid-19 in other countries, including populous, poor countries such as India, Pakistan and Nigeria. The US may be reluctant to take new migrants from those parts of the world. Whether or not that reaction is rational, it is easy to imagine the public being fearful about the potential of immigration to contribute to a pandemic resurgence. It does seem that regions able to restrict in-migration relatively easily — such as New Zealand, Iceland and Hawaii — have had less severe Covid-19 problems. New York City, which takes in people from around the world, has had America’s most severe outbreak. And the recent appearance of a second wave of Covid-19 in Singapore has been connected to ongoing migration there. I have never thought the federal government would build Trump’s wall on the US-Mexico border. But now I wonder whether it may well happen — perhaps in electronic form. There is another side to this issue, of course: Many countries may decide to continue to limit visitors from the US The American government might then respond by restricting in-migration from those countries. This kind of tit-for-tat retaliation is not always rational, but it is a pretty common phenomenon in international relations. Alternatively, maybe many poorer (and richer?) countries will acquire “herd immunity” even without good access to a vaccine. But that will be hard to prove, and the casualties that mount along the way may scare the US public away from allowing more immigration from those countries, even if their citizens end up as safer bets than Americans. In recent times China had been the largest source of immigrants to the US These days it is difficult to imagine a member of the US Congress taking to the floor and demanding that America open its shores to the Chinese once again, no matter what the actual level of safety. In addition to these effects, many migrants currently living in the US might go back home. Say you are from southern India and live in Atlanta, and typically your parents or grandparents come to visit once a year. That is now much harder for them to do, and will be for the foreseeable future. India also might make it more difficult for Indian-Americans to return to visit their relatives, perhaps demanding an immunity certificate for entry. Many of these current migrants will end up returning home to live in their native countries. Even if a vaccine comes along in a few years, restrictions on immigrants will have become the legal status quo — and in a democracy with a lot of checks and balances, status-quo bias can be very strong. Those restrictions are not likely to be reversed very quickly. In spite of all those possible restrictions, the pandemic itself may offer new reasons to embrace some forms of migration, if only to help Western economies continue to function. Many jobs are now more dangerous than before, because they involve face-to-face contact and time spent in enclosed spaces. Such professions as nursing and dental assistants, for example, already attracted many immigrants even before Covid-19. Working on farms may yet become more perilous if the virus strikes farm worker communities. New migrants from poorer countries will be willing to take on these risks — for extra income of course — but most US citizens won’t go near them. The reality may be an uptick in some forms of migration, mostly for relatively hazardous jobs. There could be a national guest-worker program, managed by quota by profession, to ensure that such jobs are filled. It is a little-known fact that last month the US government eased H-2 visa rules, in part to make it easier for Mexican farm workers to enter this country and work to secure the food supply chain. And this was from an administration not favorable to greater immigration. So yes, immigration is likely to remain at depressed levels for years to come. At the same time, businesses will probably continue to furtively appeal for foreign workers for dangerous sectors, hire them and then keep many of them at arm’s length from mainstream American society. That, at least as much as any reduction in overall levels, could be what the next wave of immigration looks like. DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
91,"CHANDIGARH: Pointing to the alarming gap between the state’s anticipated receipt and committed expenditure, Punjab chief minister Amarinder Singh on Tuesday demanded from Centre an interim compensation to the tune of Rs 3000 crore for the month of April on account of the COVID-19 national disaster.  In a letter to Union home minister Amit Shah, Amarinder also asked for expediting the release of the state’s GST arrears of Rs 4400 crore for the last four months, to help the state overcome its resource constraint.  Citing the lockdown that had substantial fiscal consequences for all states, Amarinder said the Centre should compensate Punjab for its loss of revenue due to COVID-19. While the Rs 3000 crore for April was an estimate, he said “detailed assessment of loss and requirement of funds for relief and rehabilitation will be submitted in due course.” However, he stressed, “the Government of India should provide interim assistance so that the fight against COVID-19 is not allowed to weaken in any way.” He added that Punjab was facing a huge stress on state exchequer on account of the required health and relief measures that are being continuously scaled up, “with hardly any revenue receipts accruing to the state during these days due to near complete shutdown of trade, business and industry.” Amarinder observed that receipts expected for April were expected to decline sharply as most economic activities in the state remain closed on account of the lockdown. The receipts on account of SGST, IGST, and VAT, excise, stamp duty and motor vehicle taxes are almost negligible and the reduced electricity consumption has resulted in a drop of 60% of the expected revenue from electricity duty during April 2020, he noted.  In addition, said Amarinder, the GST compensation of approximately Rs 4,400 crore for the last four months - from December, 2019 to March, 2020 - was also pending for disbursement by the Union Government.  On the other hand, he pointed out, the committed expenditure - debt servicing, pensions, salaries, relief measures for COVID-19, health care and infrastructure etc., is budgeted at Rs 7,301 crore for the month of April 2020. Pointing to the critical fiscal situation of the state, Amarinder also sought the Centre’s permission to allow sale of liquor, in a phased manner, to mop up VAT and excise revenue. The Ministry of Home, GoI, should “allow the state to take a conscious decision to allow the sale of liquor in certain areas in a phased manner with strict social distancing and other measures to prevent COVID-19,” he said. This, said Amarinder, would help the state immensely in its efforts to scale up the relief and health care measures to combat COVID-19 and meet some, if not all, of its committed liabilities and other day-to-day expenses. DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
92,"BHOPAL: Nearly a month after CM Shivraj Singh Chouhan took oath of office, Madhya Pradesh got a ‘covid-cabinet’, but still no health or home minister. The 'mini-cabinet' has just five ministers – none with a portfolio. Two of them are from the Jyotiraditya Scindia group. The chosen ones are Narottam Mishra, Kamal Patel, Meena Singh, Tulsi Silawat and Govind Singh Rajput. Silawat and Rajput are Scindia loyalists and were ministers in the Kamal Nath cabinet. They played key roles in the breakaway from Congress, which led to the collapse of the Nath government in March. No portfolios have been allocated yet, but the ministers have been put in charge of two divisions each to manage the fightback against Covid-19. For nearly a month after being sworn in as CM, Chouhan ran a one-man show without a council of ministers, triggering criticism from the opposition. The buzz is that a tug of war between factions in BJP -- including Scindia's -- for plum portfolios was delaying formation of the cabinet. On Tuesday, when Governor Lalji Tandon administered oath of office to the five ministers at Raj Bhavan, there was anticipation that key portfolios would be allocated, but that wasn't to be. Chouhan said: “The cabinet is small but balanced, and effort has been made to give representation to all sections of society. Whatever is left will be taken care of in the next expansion after the lockdown is lifted.” Silawat has been put in charge of Indore – MP’s corona hotspot -- and Sagar divisions. Mishra has been given charge of Bhopal and Ujjain – the other two red zones of MP. Patel will handle Jabalpur and Narmadapuram divisions, Rajput gets Chambal and Gwalior and Meena Singh will look after Rewa and Shahdol divisions. Mishra and Silawat have been health ministers. The CM said the ministers would keep watch on the situation in the districts under their charge and, in consultation with local public representatives, officials and public at large, would formulate strategies to overcome the menace. Former CM Kamal Nath criticized the mini-cabinet, saying it was a “mockery of the people of Madhya Pradesh”. “During this time of Corona pandemic, BJP has made fun of the 7.5 crore people of the state. A cabinet has been formed after a month, that too with only five ministers and no allocation of department,” he tweeted. In a second tweet, Nath took a dig at BJP, and said: “It’s clear how much internal conflict is on in BJP. How many days will this government run? Let’s wait and watch.” Many top state BJP leaders have been left out, including former LOP Gopal Bhargava and several powerful ministers in the previous Shivraj cabinet -- Bhupendra Singh, Yashodhara Raje Scindia, Sanjay Pathak, Rajendra Shukla, Vijay Shah, Surendra Patwa, Rampal Singh and Paras Jain. Political observers feel the covid-cabinet was more of a “ritual” to silence Congress, coming as it did just a day after Kapil Sibal and Vivek Tankha petitioned the President not to approve two financial ordinances promulgated by the Shivraj government since there was no cabinet in MP. What stands out in the mini cabinet is that all sections have been represented -- Brahmin, Thakur, OBC, Dalit and tribal. And, except for Mahakaushal, so have all regions of MP. DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
93,"BHOPAL: Nearly a month after CM Shivraj Singh Chouhan took oath of office, Madhya Pradesh got a ‘covid-cabinet’, but still no health or home minister. The 'mini-cabinet' has just five ministers – none with a portfolio. Two of them are from the Jyotiraditya Scindia group. The chosen ones are Narottam Mishra, Kamal Patel, Meena Singh, Tulsi Silawat and Govind Singh Rajput. Silawat and Rajput are Scindia loyalists and were ministers in the Kamal Nath cabinet. They played key roles in the breakaway from Congress, which led to the collapse of the Nath government in March. No portfolios have been allocated yet, but the ministers have been put in charge of two divisions each to manage the fightback against Covid-19. For nearly a month after being sworn in as CM, Chouhan ran a one-man show without a council of ministers, triggering criticism from the opposition. The buzz is that a tug of war between factions in BJP -- including Scindia's -- for plum portfolios was delaying formation of the cabinet. On Tuesday, when Governor Lalji Tandon administered oath of office to the five ministers at Raj Bhavan, there was anticipation that key portfolios would be allocated, but that wasn't to be. Chouhan said: “The cabinet is small but balanced, and effort has been made to give representation to all sections of society. Whatever is left will be taken care of in the next expansion after the lockdown is lifted.” Silawat has been put in charge of Indore – MP’s corona hotspot -- and Sagar divisions. Mishra has been given charge of Bhopal and Ujjain – the other two red zones of MP. Patel will handle Jabalpur and Narmadapuram divisions, Rajput gets Chambal and Gwalior and Meena Singh will look after Rewa and Shahdol divisions. Mishra and Silawat have been health ministers. The CM said the ministers would keep watch on the situation in the districts under their charge and, in consultation with local public representatives, officials and public at large, would formulate strategies to overcome the menace. Former CM Kamal Nath criticized the mini-cabinet, saying it was a “mockery of the people of Madhya Pradesh”. “During this time of Corona pandemic, BJP has made fun of the 7.5 crore people of the state. A cabinet has been formed after a month, that too with only five ministers and no allocation of department,” he tweeted. In a second tweet, Nath took a dig at BJP, and said: “It’s clear how much internal conflict is on in BJP. How many days will this government run? Let’s wait and watch.” Many top state BJP leaders have been left out, including former LOP Gopal Bhargava and several powerful ministers in the previous Shivraj cabinet -- Bhupendra Singh, Yashodhara Raje Scindia, Sanjay Pathak, Rajendra Shukla, Vijay Shah, Surendra Patwa, Rampal Singh and Paras Jain. Political observers feel the covid-cabinet was more of a “ritual” to silence Congress, coming as it did just a day after Kapil Sibal and Vivek Tankha petitioned the President not to approve two financial ordinances promulgated by the Shivraj government since there was no cabinet in MP. What stands out in the mini cabinet is that all sections have been represented -- Brahmin, Thakur, OBC, Dalit and tribal. And, except for Mahakaushal, so have all regions of MP. DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
94,"NEW DELHI: The lockdown due to the novel coronavirus (Covid-19) outbreak has severely hampered the supply of anti-tuberculosis (TB) drugs to the central government’s National TB Elimination Programme (NTEP), prompting the health ministry to recommend a ban on export of these drugs. Leading anti-TB drugs manufacturers Macleods and Lupin — with factories at Ankleshwar and Bharuch in Gujarat, Baddi in Himachal Pradesh and Daman in Daman and Diu — have written to the health ministry highlighting that in view of the emergency measures undertaken, availability of manpower and material to the pharmaceutical industry is limited, affecting their production capacity. Health secretary Preeti Sudan has written to an empowered group of government officials to direct the department of pharmaceuticals (DoP) and commerce ministry to ban export of the drugs. DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
95,"NEW DELHI: A full-scale political battle has broken out between the BJP-led Centre and the Trinamool Congress-led West Bengal government, sparked off by the “unannounced” landing of a central team of officials in Kolkata on Monday morning. With West Bengal CM Mamata Banerjee viewing the move as an attack on the federal scheme of governance, the TMC accused the Centre of “playing politics at a time when states and the Centre are expected to work together to combat coronavirus”. Banerjee shot off a letter to PM Narendra Modi protesting “breaking of federal norms”. READ ALSO | Bengal obstructing Centre’s Covid-19 teams, says MHAAddressing an online press conference on Tuesday, TMC parliamentary leaders Sudip Bandopadhyay and Derek O’Brien questioned the Centre’s “intent”. “Why are opposition-governed states like West Bengal being put on targeted watch when states under BJP like Gujarat and Uttar Pradesh, or even states like Tamil Nadu and Telangana, governed by friendly parties, with higher positive cases are not being monitored by the Centre,” they asked. “Unfortunately, when Bengal and all other states are fighting coronavirus, the Centre is fighting the states,” O’Brien said, adding, “The Centre refused to call off the budget session of Parliament and delayed a lockdown when the virus was spreading, paying no heed to TMC’s warning on social distancing to be observed, apparently to install a BJP government in Madhya Pradesh.” He further said, “It is a health emergency. Let’s fight it together, not as a state or Centre. Let’s get back to politics after this is over.” Bandopadhyay said, “People want to know what the central ministerial team is looking for, what it has found and why it has not consulted with the chief minister or any state government official on their visit.” He added that the state was coordinating with the Centre and following every guideline. “So, what happened suddenly?” he asked. Asked whether people would suffer if the war against coronavirus got caught in political wrangling, Bandopadhyay said, “Hopefully, good sense will prevail. The Centre will restrain itself in future and will consult state governments for comprehensive and well-structured moves to fight coronavirus and state governments will cooperate.” DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
96,"NEW DELHI: The West Bengal administration’s refusal to provide assistance to the two Inter-Ministerial Central Teams despatched to assist the state can have serious security implications if provisions of the Disaster Management Act are examined as they empower the Centre to deploy military or paramilitary to enforce guidelines issued by the home ministry in any part of the country. Given the sensitivity of the Covid-19 situation, the Centre may choose persuasion or even a hard nudge rather than invoke the more stringent provisions of the law. As it is, the Trinamool Congress has raised the issue of federalism and an emotive outburst of populist emotions will worry the Centre. But at present, the DM Act has been invoked to put the country under lockdown till May 3. The Act overrides all existing laws in the country. In addition, Section 35(2)(f) of the Act empowers the Centre to deploy military or any central paramilitary force to effectively enforce implementation of the guidelines issued under the Act. States are bound to comply with central directives and “make available their resources” to the central team for “responding promptly and effectively to any disaster in the state”. In case of West Bengal, preliminary reports received by the home ministry had indicated “violence on frontline healthcare professionals, complete violations of social distancing norms outside banks, PDS shops and in market places and movement of private and commercial vehicles with passengers in urban areas”. Though in its communication to the chief secretary, the Centre only quoted Sections 35(1), 35(2)(a), 35(2)(e) and 35(2)(i) that talk about coordination, cooperation and securing effective implementation of the DM Act, there are other provisions that provide for arrest of a state official if he or she refuses to abide by the central directives. If there is a showdown between the Centre and states in implementation of disaster management guidelines, the Act empowers the Centre for “deployment of naval, military and air force, other armed forces of the Union or any other civilian personnel as may be required for the purposes of this Act”. While Sections 38 and 39 of the Act make it compulsory that resources of the state are made available to the central team for “responding promptly and effectively” to the disaster, Sections 55 and 56 provide for punishment of up to one year and with fine on failure of any officer of the state “in duty or his connivance at the contravention of the provisions of the Act”. DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
97,"NEW DELHI: The Centre on Tuesday said while Maharashtra and Rajasthan were fully cooperating with inter-ministerial teams sent to boost anti-Covid-19 actions, the West Bengal government had restrained the teams sent to Kolkata and Jalpaiguri from functioning, escalating the political battle with Trinamool Congress. Home ministry spokesperson Punya Salila Srivastava said the West Bengal government's actions amounted to obstructing implementation of the order issued on Monday under the Disaster Management Act where state authorities were asked to make arrangements for the IMCTs (inter-ministerial central teams) to assess the ground situation. READ ALSO | Didi hits back, says attack on federal norms; TMC questions Centre’s intent“It has been brought to the notice of this ministry that both the IMCTs, at Kolkata and Jalpaiguri respectively, have not been provided with the requisite cooperation by the state and local authorities. In fact, they have been specifically restrained from making any visits, interacting with health professionals and assessing the ground situation,” home secretary Ajay Bhalla said in a letter to the West Bengal chief secretary. More on Covid-19  Coronavirus pandemic: Complete Coverage 21-day lockdown: What will stay open and what won't How to quarantine yourself at home Trust the newspaper for your daily verified news The war of words, however, became heated with Trinamool leader Abhishek Banerjee tweeting, ""You cripple West Bengal with faulty kits from ICMR and then send IMCTs to monitor its performance while keeping the state government in the dark. In the name of combating the Covid-19 crisis, you're playing with the lives of Bengalis while your leaders use skewed testing numbers for fake propaganda."" The Centre had previously written to West Bengal pointing out that social distancing was being slackly implemented. Chief minister Mamata Banerjee said the state would implement curbs with a ""human face"". In its previous communication, the home ministry had pointed to reports that the police were allowing religious congregations and people were thronging vegetable, fish and meat markets in several areas. Bhalla said West Bengal’s refusal to assist the teams “amounts to obstructing the implementation of the orders issued by the central government under the Disaster Management Act, 2005, and equally binding directions of the Supreme Court”. “You are, therefore, directed to comply with the MHA order dated April 19, 2020, and make all necessary arrangements for the IMCTs to carry out such responsibilities as have been entrusted to them,” he wrote. Two central teams have been deputed to West Bengal to review implementation of lockdown measures in identified districts. The teams are led by additional secretary-level officers and comprise senior public health professionals and NDMA officers, “whose expertise can be leveraged by the state government for management of Covid-19 pandemic”, said the home secretary. Bhalla reminded the state government that the teams were deputed under the authority conferred on the central government under Section 35 of the Disaster Management Act which states that “the central government shall take all such measures as it deems necessary or expedient for the purpose of disaster management”. He also drew attention to the SC’s observation in its order on March 31 that state governments will faithfully comply with the directives and orders issued by the Union of India in letter and spirit in the interest of public safety. “The said observations of the Supreme Court must be treated as directions and faithfully complied with,” he said. DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
98,"NEW DELHI: The coronavirus epidemic could peak in India by the middle of May and gradually peter out after that, a modelling exercise by Times Network in partnership with global consulting firm Protiviti, has predicted. The ‘Times Fact India Outbreak Report’ looks at three different possibilities and suggests that India could see the number of coronavirus cases crossing 75,000 around May 22. The team built three models to predict the progression of the coronavirus. Each model provides an estimate of how the outbreak could unfold under different conditions and provides insights on how the government and health infrastructure can respond to the crisis. Read our coronavirus live blog for all the latest news and updatesThe report used three models: the percentage model, the time series model and the Susceptible Exposed Infected Recovered (SEIR) model. The percentage model uses trends in the spread of the disease in Italy and the US, and applies them onto India to predict its trajectory. Blog: Level the field - News producers can’t keep incurring the costs while digital platforms drain away profitsCoronavirus outbreak: Complete coverageThe time series model takes into consideration data across time periods in China and South Korea, and adapts them to India’s data. The SEIR model is based on an estimation of reproduction rate of the virus, which is the average number of people each positive person infects. Together, the three models provided six projections for the outbreak and give an indication of when it might be safe to lift the lockdown. More on Covid-19  Coronavirus pandemic: Complete Coverage 21-day lockdown: What will stay open and what won't How to quarantine yourself at home Trust the newspaper for your daily verified news The report also predicted two scenarios to show when the case tally could fall to zero. The scenarios assume the lockdown is extended beyond May 3 and the reproduction rate of the virus is 0.8, that is, each infected person spreads the disease to 0.8 other people. In the first scenario, if the lockdown is extended to May 15, the case tally will fall to zero by September 15. In the second scenario, if the lockdown is extended to May 30, cases will drop to zero by mid-June. DownloadThe Times of India News App for Latest India NewsSubscribeStart Your Daily Mornings with Times of India Newspaper! Order Now",True
